"vcIDProd";"vcCodigoBarras";"vcPLU";"vcTipoProducto";"intIdUnidMed";"intIDMarca";"vcDescProd";"vcNombCorto";"dteFecUltCompra";"dteFecUltVenta";"dteFechAlta";"vcOperacion";"dteFechaOperacion"
"7506192506144       ";"7506192506144";"";"1.1.21.4";"2";"1";"Crema savi anti-esp colageno 300ml";"";"2017-06-19 13:59:25";"2018-03-09 20:40:14";"2017-06-19 14:24:55";"C";"2018-03-09 20:40:14"
"7506192506175       ";"7506192506175";"";"1.1.21.4";"2";"1";"Crema savile colageno 100ml";"";"2018-01-15 13:53:03";"2018-02-10 16:01:02";"2017-07-17 13:15:07";"C";"2018-02-10 16:01:02"
"7506192506557       ";"7506192506557";"";"1.1.21.4";"2";"1";"Savile shamp.control caspa 180ml";"";"2018-02-26 16:07:33";"2018-03-26 12:21:14";"2017-11-06 13:45:05";"C";"2018-03-26 12:21:14"
"7506192506601       ";"7506192506601";"";"1.1.21.4";"2";"1";"Gel ego attraction 200ml";"";"2018-03-12 15:17:34";"2018-04-07 11:47:46";"2017-11-06 13:49:46";"C";"2018-04-07 11:47:46"
"7506195175866       ";"7506195175866";"";"1.999";"1";"1";"Maestro Limpio 300g";"";"2017-06-17 11:17:22";"2018-02-27 09:33:20";"2013-07-28 18:27:39";"C";"2018-02-27 09:33:20"
"7506205802355       ";"7506205802355";"";"1.1.5.8";"5";"170";"CHOCO MILK SOBRE 22G";"";"2018-01-28 15:02:10";"2018-03-24 10:13:32";"2012-05-25 10:30:03";"C";"2018-03-24 10:13:32"
"7506241202119       ";"7506241202119";"";"1.1.18.9";"2";"56";"Volt 473ml";"";"2018-04-03 11:58:44";"2018-04-08 15:24:51";"2014-09-06 17:27:14";"C";"2018-04-08 15:24:51"
"7506241203000       ";"7506241203000";"";"1.1.18.9";"10";"1";"Volt blue 473ml";"";"2018-04-03 11:58:44";"2018-04-08 17:07:43";"2016-06-14 23:49:50";"C";"2018-04-08 17:07:43"
"7506241203543       ";"7506241203543";"";"1.1.18.2";"2";"56";"Big cifruts 3.300ml";"";"2018-04-03 11:58:44";"2018-04-08 10:44:22";"2017-09-26 11:48:31";"C";"2018-04-08 10:44:22"
"7506241204144       ";"7506241204144";"";"1.1.18.9";"2";"56";"Volt focus magnesio 473ml";"";"2018-02-20 13:05:10";"2018-03-20 12:56:52";"2018-02-20 13:20:57";"C";"2018-03-20 12:56:52"
"7506295348443       ";"7506295348443";"";"1.1.26.5";"1";"1";"Maestro Limpio 1Kg";"";"2018-03-11 15:01:26";"2018-03-30 15:17:17";"2013-07-28 17:44:22";"C";"2018-03-30 15:17:17"
"7506306238336       ";"7506306238336";"";"1.1.21.1";"2";"1";"Jabon zest 150g";"";"2017-10-24 15:09:05";"2018-04-07 13:34:24";"2016-07-07 13:47:07";"C";"2018-04-07 13:34:24"
"7506306238435       ";"7506306238435";"";"1.1.21.1";"2";"997";"Jabon zest 100g..";"";"2018-04-01 15:27:27";"2018-04-04 20:01:05";"2018-04-01 17:05:42";"C";"2018-04-04 20:01:05"
"7506339304824       ";"7506339304824";"";"1.1.26.6";"2";"1";"Salvo liquido 750ml...";"";"2018-04-06 20:13:24";"2018-04-07 17:53:15";"2018-01-03 15:37:30";"C";"2018-04-07 17:53:15"
"7506339343595       ";"7506339343595";"";"1.1.26.6";"2";"1";"Salvo Limon Liquido 900ml";"";"2017-11-22 21:15:21";"2018-01-07 17:36:32";"2017-10-01 11:33:19";"C";"2018-01-07 17:36:32"
"75063870            ";"75063870";"";"1.1.16.1";"2";"233";"Delicados 14pz.. original";"";"2018-03-25 11:21:10";"2018-03-28 19:12:47";"2018-03-06 14:42:58";"C";"2018-03-28 19:12:47"
"75063887            ";"75063887";"";"1.1.16.1";"2";"233";"Delicados chesterfield 14..";"";"2018-04-05 10:35:02";"2018-04-08 19:15:49";"2018-03-27 16:22:18";"C";"2018-04-08 19:15:49"
"75063917            ";"75063917";"";"1.1.16.1";"2";"235";"Delicados original 24pz..";"";"2018-03-18 14:07:02";"2018-03-19 19:06:50";"2018-01-24 10:22:28";"C";"2018-03-19 19:06:50"
"75063924            ";"75063924";"";"1.1.16.1";"2";"233";"Delicados chesterfield 24pz";"";"2018-04-07 12:23:36";"2018-04-08 19:02:26";"2018-03-20 13:02:25";"C";"2018-04-08 19:02:26"
"7509546008295       ";"7509546008295";"";"1.1.26.7";"8";"258";"Fabuloso Pasion d Frutas1 lt";"";"2018-04-07 12:23:36";"2018-03-31 14:03:10";"2012-05-25 10:30:03";"C";"2018-04-07 13:46:12"
"7509546015682       ";"7509546015682";"";"1.1.21.4";"5";"256";"Palmolive Sobre SHAMPOO";"";"2018-03-14 09:48:32";"2018-04-07 21:18:32";"2012-09-17 19:16:48";"C";"2018-04-07 21:18:32"
"7509546017143       ";"7509546017143";"";"1.1.26.6";"9";"254";"Axion limon 400 ml";"";"2018-03-19 21:23:19";"2018-04-08 09:43:01";"2012-05-25 10:30:03";"C";"2018-04-08 09:43:01"
"7509546043579       ";"7509546043579";"";"1.1.26.5";"8";"267";"Suavitel Baby 850ml";"";"2018-03-04 14:01:24";"2018-03-22 10:43:52";"2012-05-25 10:30:03";"C";"2018-03-22 10:43:52"
"7509546045689       ";"7509546045689";"";"1.1.26.5";"9";"268";"Vel Rosita 450ml";"";"2017-12-03 13:12:59";"2018-04-08 19:50:05";"2012-05-25 10:30:03";"C";"2018-04-08 19:50:05"
"7509546051956       ";"7509546051956";"";"1.1.26.7";"2";"1";"fabuloso primavera 1 L";"";"2017-11-19 13:44:55";"2018-02-11 20:50:47";"2014-09-27 00:17:45";"C";"2018-02-11 20:50:47"
"7509546058986       ";"7509546058986";"";"1.1.21.4";"2";"264";"spray caprice kiwi 316ml";"";"2018-02-25 21:40:53";"2018-03-13 11:44:19";"2018-02-25 22:03:01";"C";"2018-03-13 11:44:19"
"7509546059167       ";"7509546059167";"";"1.1.21.1";"2";"1";"Palmolive oliva 160g";"";"2018-04-01 15:27:27";"2018-04-06 20:38:25";"2015-07-08 23:58:35";"C";"2018-04-06 20:38:25"
"7509546059273       ";"7509546059273";"";"1.1.21.1";"2";"1";"Palmolive neutro-balance160g";"";"2018-04-02 14:54:00";"2018-04-07 13:34:24";"2017-11-28 12:04:24";"C";"2018-04-07 13:34:24"
"7509546067506       ";"7509546067506";"";"1.1.26.5";"2";"256";"Suavitel Acqua 850 ml";"";"2018-01-31 16:14:15";"2018-03-17 13:44:20";"2016-08-09 21:24:06";"C";"2018-03-17 13:44:20"
"7509546067513       ";"7509546067513";"";"1.1.26.5";"9";"1";"suavitel complet fresca primavera 800ml";"";"2018-02-06 14:47:01";"2018-04-07 12:05:45";"2016-05-18 00:18:27";"C";"2018-04-07 12:05:45"
"7509546067520       ";"7509546067520";"";"1.1.26.5";"2";"1";"Suavitel fresco aroma d sol 800ml";"";"2018-04-03 19:19:49";"2018-04-06 11:15:07";"2016-11-23 12:35:32";"C";"2018-04-06 11:15:07"
"7509546067537       ";"7509546067537";"";"1.1.26.5";"2";"256";"Suavitel Durazno 850 ml";"";"2018-02-06 14:47:01";"2018-04-08 17:00:03";"2016-09-13 21:35:46";"C";"2018-04-08 17:00:03"
"7509546067551       ";"7509546067551";"";"1.1.26.5";"9";"1";"suavitel complet orquideas blancas 800ml";"";"2018-02-10 20:42:09";"2018-04-08 20:07:15";"2016-05-18 00:19:27";"C";"2018-04-08 20:07:15"
"7509546074627       ";"7509546074627";"";"1.1.21.1";"2";"1";"Jabon Palmolive oliva-aloe 150g";"";;"2018-03-03 17:22:16";"2018-01-19 16:56:12";"C";"2018-03-03 17:22:16"
"752216031094        110";"752216031094";"110";"1.1.13.4";"3";"212";"Vaso JAGUAR n 8         -110-";"";"2018-04-01 15:27:27";"2018-04-08 13:24:12";"2012-09-21 20:11:00";"C";"2018-04-08 13:24:12"
"752216081044        ";"752216081044";"";"1.1.13.4";"3";"212";"Charola Jaguar 66";"";;"2018-02-08 19:32:44";"2012-05-25 10:30:03";"C";"2018-02-08 19:32:44"
"756702133460        ";"756702133460";"";"1.1.1.13";"1";"1";"Tostada fiesta charra";"";"2018-04-05 16:15:52";"2018-04-08 16:54:30";"2012-09-21 18:25:04";"C";"2018-04-08 16:54:30"
"757528001742        ";"757528001742";"";"1.1.19.5";"4";"542";"Cacahuate Hot Nuts Fuego mixto 50g";"";"2018-03-20 11:03:42";"2018-03-30 18:57:25";"2012-05-25 10:30:03";"C";"2018-03-30 18:57:25"
"757528001889        ";"757528001889";"";"1.1.19.3";"2";"720";"Chips Fuego 170g";"";"2018-02-09 10:20:48";"2018-02-21 21:42:10";"2013-07-30 21:03:01";"C";"2018-02-21 21:42:10"
"757528002022        ";"757528002022";"";"1.1.19.20";"1";"1302";"Churritos chile y limón Barcel 60g";"";"2018-03-20 11:05:46";"2018-04-03 16:22:50";"2012-05-25 10:30:03";"C";"2018-04-03 16:22:50"
"757528002343        ";"757528002343";"";"1.19.11";"2";"549";"Pecositas";"";"2018-03-27 10:08:25";"2018-04-01 20:52:02";"2013-07-30 14:11:36";"C";"2018-04-01 20:52:02"
"757528007980        ";"757528007980";"";"1.999";"1";"1";"KRANKY";"";"2017-03-14 11:41:08";"2018-01-31 16:50:09";"2012-11-11 16:27:09";"C";"2018-01-31 16:50:09"
"757528017262        ";"757528017262";"";"1.1.19.5";"2";"542";"Kiyakis Cacahuates 80g";"";"2018-04-03 11:46:10";"2018-04-05 19:09:39";"2014-07-31 10:48:56";"C";"2018-04-05 19:09:39"
"757528017286        ";"757528017286";"";"1.1.19.3";"2";"542";"Churritos fuego 50g";"";"2018-03-13 10:45:59";"2018-04-01 16:00:50";"2014-07-31 10:58:19";"C";"2018-04-01 16:00:50"
"757528017705        ";"757528017705";"";"1.1.19.5";"2";"542";"Hot nuts Multintenso  80g";"";"2018-04-03 11:46:10";"2018-04-07 10:28:20";"2014-07-31 10:39:06";"C";"2018-04-07 10:28:20"
"757528018481        ";"757528018481";"";"1.1.19.5";"2";"542";"Golden nuts enchilado 80g";"";"2018-03-13 10:44:15";"2018-03-30 17:35:04";"2015-01-29 11:19:56";"C";"2018-03-30 17:35:04"
"757528020231        ";"757528020231";"";"1.1.19.5";"4";"542";"Semillas big mix party 100g";"";"2018-03-20 11:03:42";"2018-02-21 10:43:10";"2016-02-23 23:48:05";"C";"2018-03-20 11:28:25"
"757528020248        ";"757528020248";"";"1.1.19.5";"2";"542";"Golden salado 80gr";"";"2018-04-03 11:46:10";"2018-03-30 17:35:04";"2015-06-04 10:00:48";"C";"2018-04-03 11:58:28"
"757528020552        ";"757528020552";"";"1.1.19.3";"2";"542";"Pop fuego 23g";"";"2018-03-20 11:05:46";"2018-04-08 16:38:18";"2015-10-15 12:03:11";"C";"2018-04-08 16:38:18"
"757528020859        ";"757528020859";"";"1.1.19.3";"2";"542";"Papatina fuego 25g";"";"2018-02-13 10:41:56";"2018-04-01 21:55:03";"2015-10-15 12:01:48";"C";"2018-04-01 21:55:03"
"757528020897        ";"757528020897";"";"1.1.19.8";"2";"542";"golden semilla 28g";"";"2018-01-30 11:08:18";"2018-03-27 13:06:12";"2015-12-10 13:02:46";"C";"2018-03-27 13:06:12"
"757528022365        ";"757528022365";"";"1.1.19.12";"3";"542";"karamelada 120g pop";"";"2018-04-03 11:40:11";"2018-02-17 17:37:34";"2016-02-09 11:31:27";"C";"2018-04-03 11:45:47"
"757528022419        ";"757528022419";"";"1.1.19.7";"2";"542";"BIG MIX CLASICO 80G";"";"2017-10-13 12:08:10";"2018-01-02 15:28:53";"2016-04-22 17:18:53";"C";"2018-01-02 15:28:53"
"757528024703        ";"757528024703";"";"1.19.2";"2";"549";"Chokoretas 49g";"";"2017-08-29 10:44:41";"2018-01-26 16:53:22";"2016-10-25 12:46:48";"C";"2018-01-26 16:53:22"
"757528024734        ";"757528024734";"";"1.19.11";"2";"549";"Morita ricolino 56g";"";"2017-08-29 10:48:01";"2018-02-25 18:30:03";"2016-10-03 10:14:03";"C";"2018-02-25 18:30:03"
"757528024758        ";"757528024758";"";"1.19.11";"2";"549";"Dulcigomas 56 g";"";"2017-10-17 10:03:59";"2018-02-19 17:09:06";"2016-10-11 11:44:58";"C";"2018-02-19 17:09:06"
"757528024765        ";"757528024765";"";"1.19.11";"2";"549";"Gomilocas Dientes 50g";"";"2017-02-14 11:48:31";"2018-03-26 12:35:49";"2017-02-07 12:13:03";"C";"2018-03-26 12:35:49"
"757528024772        ";"757528024772";"";"1.19.1";"4";"549";"gomilocas pinguinos 50g";"";"2017-06-27 10:03:35";"2018-02-14 20:24:30";"2017-02-28 11:54:34";"C";"2018-02-14 20:24:30"
"757528024789        ";"757528024789";"";"1.19.11";"2";"549";"Gomilocas hamburguesas";"";"2017-08-29 10:48:01";"2018-01-31 16:19:44";"2016-12-26 10:59:04";"C";"2018-01-31 16:19:44"
"757528024833        ";"757528024833";"";"1.1.19.3";"2";"542";"Takis Cobra 62g";"";"2018-04-06 11:09:55";"2018-03-09 11:05:28";"2017-02-17 10:25:36";"C";"2018-04-06 11:32:54"
"757528024857        ";"757528024857";"";"1.19.11";"2";"549";"Almendra Confitada 36 g";"";"2018-04-03 11:46:10";"2018-02-12 15:05:44";"2016-09-19 11:36:45";"C";"2018-04-03 11:58:28"
"757528024871        ";"757528024871";"";"1.19.11";"2";"549";"Panditas Rojos 57.5g";"";"2017-11-14 10:27:07";"2018-01-09 18:43:21";"2017-02-14 12:07:14";"C";"2018-01-09 18:43:21"
"757528025465        ";"757528025465";"";"1.19.11";"2";"549";"Gomilocas emojito 50g";"";"2017-11-21 09:58:55";"2018-01-24 17:33:18";"2017-11-14 10:31:14";"C";"2018-01-24 17:33:18"
"757528025489        ";"757528025489";"";"1.19.11";"2";"549";"Gomilocas Señas 50g";"";"2017-04-18 11:04:52";"2018-03-30 18:56:12";"2017-04-18 11:07:17";"C";"2018-03-30 18:56:12"
"757528025779        ";"757528025779";"";"1.1.19.3";"2";"542";"Big mix jalapeño 80g";"";"2018-04-06 11:09:55";"2018-04-07 21:22:52";"2017-06-09 10:39:32";"C";"2018-04-07 21:22:52"
"757528025861        ";"757528025861";"";"1.19.11";"2";"549";"Panditas Rellenos 54 g";"";"2017-10-17 10:03:59";"2018-01-11 16:36:45";"2016-11-29 11:00:09";"C";"2018-01-11 16:36:45"
"757528027537        ";"757528027537";"";"1.1.19.3";"2";"542";"Arelos de queso 25g";"";"2018-03-20 11:05:46";"2018-02-18 18:02:05";"2017-05-26 10:10:26";"C";"2018-03-20 11:16:38"
"757528027544        ";"757528027544";"";"1.1.19.3";"2";"542";"Arelos Fuego 25g";"";"2018-03-20 11:05:46";"2018-03-22 18:02:41";"2017-05-26 10:13:38";"C";"2018-03-22 18:02:41"
"757528028527        ";"757528028527";"";"1.19.11";"2";"549";"Panditas enchilados 62.5g";"";"2018-03-20 11:03:42";"2018-03-29 18:25:47";"2018-03-20 11:27:05";"C";"2018-03-29 18:25:47"
"757528028619        ";"757528028619";"";"1.1.19.1";"2";"542";"Papatinas/Catsup 25g";"";"2018-01-02 09:56:32";"2018-01-05 15:49:36";"2017-06-06 12:06:54";"C";"2018-01-05 15:49:36"
"757528028961        ";"757528028961";"";"1.1.19.3";"2";"542";"Chips adobadas 50g";"";"2018-03-28 16:23:44";"2018-03-27 17:59:30";"2017-06-16 09:19:35";"C";"2018-03-28 16:50:04"
"757528028978        ";"757528028978";"";"1.1.19.3";"2";"542";"Chips fuego-limon 50g";"";"2018-03-28 16:23:44";"2018-04-08 16:23:02";"2017-06-09 10:38:05";"C";"2018-04-08 16:23:02"
"757528028985        ";"757528028985";"";"1.1.19.3";"2";"542";"Chips jalapeño 50g";"";"2018-04-02 11:15:17";"2018-04-05 20:58:10";"2017-06-16 09:21:53";"C";"2018-04-05 20:58:10"
"757528028992        ";"757528028992";"";"1.1.19.3";"2";"542";"Chips sal de mar 50g";"";"2018-04-02 11:15:17";"2018-04-01 16:16:22";"2017-06-02 10:24:01";"C";"2018-04-02 11:17:03"
"757528029036        ";"757528029036";"";"1.1.19.3";"2";"542";"Chips a la diabla 50g";"";"2018-03-28 16:23:44";"2018-03-26 15:37:22";"2017-06-23 11:56:16";"C";"2018-03-28 16:50:03"
"757528029272        ";"757528029272";"";"1.1.19.1";"2";"542";"Chips Queso artesanal 50g";"";"2018-04-02 11:15:17";"2018-04-02 21:32:46";"2017-09-29 11:46:23";"C";"2018-04-02 21:32:46"
"757528029586        ";"757528029586";"";"1.19.2";"2";"549";"Chocoretas ricolino 55g";"";"2018-04-03 11:46:10";"2018-04-01 20:28:16";"2017-10-17 10:35:52";"C";"2018-04-03 11:58:28"
"757528029593        ";"757528029593";"";"1.19.4";"2";"549";"Dulcigomas ricolino 63g..";"";"2018-02-20 10:10:45";"2018-03-31 12:05:17";"2017-12-19 10:40:35";"C";"2018-03-31 12:05:17"
"757528029609        ";"757528029609";"";"1.19.11";"2";"549";"Gomilocas dientes 60g";"";"2018-04-03 11:46:10";"2018-03-31 17:43:15";"2017-11-07 12:59:44";"C";"2018-04-03 11:58:28"
"757528029616        ";"757528029616";"";"1.19.11";"2";"549";"Gomilocas hamburguesa 60g";"";"2018-04-03 11:46:10";"2018-04-02 16:55:59";"2018-01-30 11:11:21";"C";"2018-04-03 11:58:28"
"757528029623        ";"757528029623";"";"1.19.11";"2";"549";"Gomilocas pinguinos 60g";"";"2018-04-03 11:46:10";"2018-04-07 16:16:29";"2017-11-28 10:00:11";"C";"2018-04-07 16:16:29"
"757528029630        ";"757528029630";"";"1.19.11";"2";"549";"Kranky ricolino 55g";"";"2018-04-03 11:46:10";"2018-04-08 19:24:12";"2017-10-17 10:34:08";"C";"2018-04-08 19:24:12"
"757528029647        ";"757528029647";"";"1.19.11";"2";"549";"Moritas ricolino 60g...";"";"2018-04-03 11:46:10";"2018-04-06 16:42:45";"2018-01-09 11:14:39";"C";"2018-04-06 16:42:45"
"757528029654        ";"757528029654";"";"1.19.11";"2";"549";"Panditas Clasicos 62.5g";"";"2018-04-03 11:46:10";"2018-04-06 20:34:02";"2017-09-26 10:20:25";"C";"2018-04-06 20:34:02"
"757528029661        ";"757528029661";"";"1.19.11";"2";"549";"Panditas acidos 62.5g";"";"2018-03-20 11:03:42";"2018-04-06 16:42:45";"2017-10-17 10:28:28";"C";"2018-04-06 16:42:45"
"757528029678        ";"757528029678";"";"1.19.11";"2";"549";"Panditas rellenos 60g..";"";"2018-04-03 11:46:10";"2018-03-30 21:14:26";"2018-01-23 11:35:10";"C";"2018-04-03 11:58:27"
"757528029685        ";"757528029685";"";"1.19.4";"2";"549";"Panditas rojos 62.5g..";"";"2018-04-03 11:46:10";"2018-04-07 20:44:18";"2017-12-19 10:36:47";"C";"2018-04-07 20:44:18"
"757528029692        ";"757528029692";"";"1.19.11";"2";"549";"Pasitas ricolino 55g...";"";"2018-02-13 10:46:54";"2018-03-22 22:09:35";"2017-11-07 11:30:29";"C";"2018-03-22 22:09:35"
"757528030445        ";"757528030445";"";"1.19.9";"2";"549";"Paleta liga de la justicia 47g";"";"2017-12-19 09:56:05";"2018-01-27 14:25:16";"2017-11-07 12:31:04";"C";"2018-01-27 14:25:16"
"757528030544        ";"757528030544";"";"1.1.19.12";"2";"542";"Karameladas tamarindo 15g";"";"2017-10-17 10:03:59";"2018-02-15 16:56:28";"2017-09-12 10:16:52";"C";"2018-02-15 16:56:28"
"757528030902        ";"757528030902";"";"1.1.19.12";"2";"549";"Karamelada mora azul 40g";"";"2017-11-14 10:31:32";"2018-02-04 21:32:38";"2017-09-19 10:34:23";"C";"2018-02-04 21:32:38"
"757528031008        ";"757528031008";"";"1.1.19.3";"2";"542";"BIG MIX FUEGO 70G..";"";"2018-03-23 13:56:19";"2018-04-07 17:26:53";"2018-01-19 10:39:38";"C";"2018-04-07 17:26:53"
"757528031022        ";"757528031022";"";"1.1.19.3";"2";"542";"Big Mix Clasico 70g";"";"2018-04-06 11:09:55";"2018-04-04 21:29:18";"2017-12-01 10:13:23";"C";"2018-04-06 11:32:54"
"757528031039        ";"757528031039";"";"1.1.19.7";"2";"542";"Big Mix sabor queso 70g";"";"2018-04-02 11:15:17";"2018-04-07 20:08:05";"2017-11-10 11:31:14";"C";"2018-04-07 20:08:05"
"757528031312        ";"757528031312";"";"1.1.19.3";"2";"549";"WATZ DE QUESO 35G";"";"2018-01-09 10:31:54";"2018-01-23 20:22:51";"2017-11-21 10:44:09";"C";"2018-01-23 20:22:51"
"757528031329        ";"757528031329";"";"1.1.19.3";"2";"549";"WATZ LIMA-AHUMADO 35G";"";"2018-01-09 10:31:54";"2018-03-18 20:40:40";"2017-11-21 10:46:10";"C";"2018-03-18 20:40:40"
"757528031336        ";"757528031336";"";"1.1.19.3";"2";"549";"WATZ QUESO-CHIPO.35G";"";"2018-01-09 10:31:54";"2018-03-26 10:44:25";"2017-11-21 10:47:53";"C";"2018-03-26 10:44:25"
"757528032258        ";"757528032258";"";"1.1.19.3";"2";"542";"Takis Zombi barcel 62g";"";"2018-02-14 09:18:13";"2018-03-20 17:33:43";"2018-01-05 10:35:43";"C";"2018-03-20 17:33:43"
"757528032456        ";"757528032456";"";"1.1.19.12";"2";"549";"POP Cinemania 35g";"";"2018-01-23 11:27:47";"2018-03-30 16:31:28";"2017-12-19 10:05:44";"C";"2018-03-30 16:31:28"
"757528033279        ";"757528033279";"";"1.1.19.5";"2";"549";"Kiyakis salsa negra 45g";"";"2018-03-13 10:44:15";"2018-04-01 16:16:22";"2018-02-27 12:06:44";"C";"2018-04-01 16:16:22"
"758104000159        ";"758104000159";"";"1.1.18.3";"8";"780";"Agua Bonafont 1.5L";"";"2018-04-08 20:42:45";"2018-04-01 16:01:41";"2012-05-25 10:30:03";"C";"2018-04-08 21:18:37"
"758104000494        85";"758104000494";"85";"1.1.18.3";"8";"780";"Garrafon agua Bonafont 19L-85-";"";"2018-04-07 14:28:18";"2018-04-06 11:06:03";"2012-05-25 10:30:03";"C";"2018-04-07 14:35:54"
"758104000654        84";"758104000654";"84";"1.1.18.3";"8";"780";"Garrafon agua Bonafont 11L-84-";"";"2018-04-07 14:28:18";"2018-04-06 12:30:37";"2012-05-25 10:30:03";"C";"2018-04-07 14:35:54"
"758104001477        ";"758104001477";"";"1.1.18.1";"9";"780";"Bonafont Levite Clasica Jamaica 1.5L";"";"2018-04-08 20:42:45";"2018-04-08 12:16:51";"2012-05-25 10:30:03";"C";"2018-04-08 21:18:38"
"758104001972        ";"758104001972";"";"1.1.18.3";"9";"780";"Agua Bonafont 2L";"";"2018-03-26 15:59:58";"2018-04-08 13:12:31";"2012-05-25 10:30:03";"C";"2018-04-08 13:12:31"
"758104002245        ";"758104002245";"";"1.999";"1";"1";"Bonafon levite fresa";"";"2018-04-04 14:10:02";"2018-04-08 21:53:46";"2012-09-22 11:24:30";"C";"2018-04-08 21:53:46"
"758104002931        ";"758104002931";"";"1.1.18.1";"9";"780";"Bonafont Extracto Jamaica 1.5L";"";"2018-04-04 14:10:02";"2018-04-04 17:02:47";"2012-05-25 10:30:03";"C";"2018-04-04 17:02:47"
"758104002986        ";"758104002986";"";"1.999";"1";"1";"bonafon mango";"";"2018-04-04 14:10:02";"2018-04-03 14:45:25";"2013-02-13 22:00:37";"C";"2018-04-04 15:31:15"
"758104003556        ";"758104003556";"";"1.999";"1";"1";"Bonafon levite 1.5 piña-coco";"";"2018-04-04 14:10:02";"2018-04-08 18:01:31";"2012-09-23 18:07:18";"C";"2018-04-08 18:01:31"
"758104003785        ";"758104003785";"";"1.999";"1";"1";"Agua Bonafont Guayaba 1.5L";"";"2018-04-04 14:10:02";"2018-04-08 13:49:34";"2013-02-02 16:02:19";"C";"2018-04-08 13:49:34"
"758104003877        70";"758104003877";"70";"1.1.1.13";"2";"780";"TORTILLA BONAFON -70-";"";"2016-09-22 18:58:57";"2018-03-31 16:59:33";"2012-10-17 21:56:37";"C";"2018-03-31 16:59:33"
"758104003907        ";"758104003907";"";"1.1.18.1";"9";"1";"levite litro fresa";"";"2018-04-04 14:10:02";"2018-03-23 13:44:49";"2014-03-13 22:56:22";"C";"2018-04-04 15:31:16"
"758104003921        ";"758104003921";"";"1.999";"1";"1";"Levite pepino limon 1L";"";"2018-04-04 14:10:02";"2018-04-02 19:28:36";"2015-03-31 22:13:58";"C";"2018-04-04 15:31:16"
"758104004485        ";"758104004485";"";"1.999";"1";"1";"banafont limonada 1.5";"";"2017-05-19 16:09:43";"2018-01-29 15:16:43";"2015-01-28 23:16:58";"C";"2018-01-29 15:16:43"
"758104005147        ";"758104005147";"";"1.1.18.1";"2";"1";"levite piña coco 1L bonafon";"";"2018-04-04 14:10:02";"2018-03-07 12:18:40";"2015-07-13 23:51:13";"C";"2018-04-04 15:31:16"
"758104005154        ";"758104005154";"";"1.999";"1";"1";"bonafont jugo de mandarina";"";"2018-04-08 20:42:45";"2018-04-02 19:28:36";"2015-07-13 22:07:41";"C";"2018-04-08 21:18:40"
"758104005239        ";"758104005239";"";"1.999";"1";"1";"agua de guayaba 1L";"";"2018-04-04 14:10:02";"2018-04-06 16:29:54";"2015-03-10 22:03:08";"C";"2018-04-06 16:29:54"
"758104005246        ";"758104005246";"";"1.999";"1";"1";"AGUA JAMAICA 1L";"";"2018-04-04 14:10:02";"2018-04-08 17:00:25";"2015-03-10 22:04:52";"C";"2018-04-08 17:00:25"
"758104005444        ";"758104005444";"";"1.1.18.1";"2";"1";"Agua Levite Pepino-limon 1.5L";"";"2018-04-04 14:10:02";"2018-04-08 11:59:41";"2016-03-12 14:19:24";"C";"2018-04-08 11:59:41"
"758104005451        ";"758104005451";"";"1.1.18.1";"2";"1";"Bona. Juzzy mandarina 1.5";"";"2018-04-04 14:10:02";"2018-03-17 15:36:10";"2017-01-16 10:57:09";"C";"2018-04-04 15:31:15"
"758104005611        ";"758104005611";"";"1.1.18.1";"2";"1";"Levite Limon-menta 1L";"";"2018-04-04 14:10:02";"2018-04-02 16:51:04";"2017-05-10 15:51:30";"C";"2018-04-04 15:31:17"
